ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Education_Original,Age,Total_Spending,Income_Bin,Income_scaled,Recency_scaled,Age_scaled,Total_Spending_scaled,PCA1,PCA2
10507,1977,0,2,59601.0,0,1,2013-07-25,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,3,11,0,2n Cycle,49,797,1,0.2941401713664233,-1.2125083041601774,-0.6839100968496074,0.3175503612649857,0.2120719921617196,-1.381121524436623
2674,1958,3,4,75154.0,0,1,2012-09-04,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,3,11,1,Master,68,1143,1,0.9154557804584774,1.0322778753263993,0.901881988245423,0.8921915686534369,1.491900229573532,1.1070374588604213
2698,1976,2,4,47025.0,0,1,2013-11-07,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,3,11,0,Graduation,50,415,1,-0.20824940620328497,0.09982823153966747,-0.6004473555288163,-0.3168801046956742,-0.5118676699910517,-0.02445314614392556
3231,1973,2,3,37971.0,1,0,2013-11-25,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,Graduation,53,30,1,-0.5699411392914003,1.6539109711842206,-0.3500591315664431,-0.9562930088706849,-1.0936298925885077,1.5975941007978496
4096,1968,3,2,41335.0,1,0,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0,Master,58,187,1,-0.4355551231539561,-0.8671565842391655,0.06725457503751228,-0.6955454089863299,-0.7730330758252303,-0.7462859984173034
10476,1958,2,3,67267.0,0,1,2014-05-13,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,3,11,0,Graduation,68,251,1,0.6003836908996122,-1.696000712049594,0.901881988245423,-0.5892533937468476,0.20908817949959838,-1.4118270637953285
5948,1975,2,4,57338.0,0,1,2014-04-29,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,3,11,0,Graduation,51,237,1,0.20373721223472402,1.6193757991921194,-0.5169846142080252,-0.6125047720804844,-0.37316387146986807,1.445928187390166
9140,1960,0,5,50523.0,1,1,2013-12-25,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,3,11,0,2n Cycle,66,91,1,-0.06851032045751211,1.3776295952474111,0.7349565056038408,-0.8549834318455533,-0.4044733349929417,1.567029736819055
10258,1965,3,4,35791.0,2,1,2013-05-06,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0,Master,61,35,1,-0.6570283911283885,1.550305455207917,0.3176427989998855,-0.9479889451801004,-0.9765061614582634,1.674546834121598
5675,1960,4,2,50611.0,0,1,2012-10-04,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,0,PhD,66,493,1,-0.06499487175950525,1.6884461431763216,0.7349565056038408,-0.18733671112255515,0.057710928989939694,1.8281537129464716
4743,1969,4,3,56242.0,0,1,2013-03-03,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,3,11,0,PhD,57,971,1,0.1599538966322749,0.790531671381691,-0.016208166283278792,0.6065317776973282,0.5348678049737058,0.7106921892574595
8805,1960,2,4,48904.0,0,1,2012-12-02,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,3,11,0,Graduation,66,371,1,-0.13318658684470658,-1.6614655400574927,0.7349565056038408,-0.3899558651728183,-0.2023914976877499,-1.3791637857068901
1542,1975,2,4,56243.0,1,2,2013-12-30,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,3,11,0,Graduation,51,396,1,0.15999384491293406,-0.7980862402549632,-0.5169846142080252,-0.3484355467198955,-0.2788936799164678,-0.8922144612660473
6770,1985,2,3,21355.0,1,0,2013-08-20,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,3,11,1,Graduation,41,68,1,-1.233721770724151,-1.5233248520890879,-1.351612027415936,-0.8931821248222422,-1.8393265870131932,-1.6714026631061345
8773,1971,3,5,57420.0,0,1,2013-06-25,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,3,11,0,Master,55,322,1,0.20701297124877588,-0.9362269282233678,-0.18313364892486095,-0.4713356893405469,-0.24622120594923522,-0.9362351423801866
10475,1970,3,5,51381.5,0,1,2013-04-01,39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,3,11,0,Master,56,317,1,-0.0342147215116156,-0.3491290043576479,-0.09967090760406987,-0.47963975303113143,-0.3825804780473589,-0.33187762226260875
10420,1955,3,2,46390.0,0,1,2014-05-05,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,3,11,0,Master,71,222,1,-0.23361656442185724,0.2379689195080722,1.1522702122077961,-0.637416963152238,-0.2876378772814131,0.5767598411646407
7514,1956,0,5,54342.0,1,1,2013-07-03,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,3,11,0,2n Cycle,70,177,1,0.08405216337985397,0.8596020153658934,1.0688074708870052,-0.712153536367499,-0.12769993160501916,1.1347334868989163
2902,1958,2,5,51381.5,1,1,2012-09-03,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,3,11,0,Graduation,68,45,1,-0.0342147215116156,1.3085592512632087,0.901881988245423,-0.9313808177989312,-0.3908624914480638,1.5450790885455647
4345,1964,0,4,51381.5,1,1,2014-01-12,49,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2n Cycle,62,21,1,-0.0342147215116156,-0.0037772844366360664,0.4011055403206766,-0.971240323513737,-0.5778612089725031,0.15633663122797603
793,1973,2,3,20895.0,1,0,2012-10-06,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,3,11,0,Graduation,53,45,1,-1.2520979798273686,-0.8671565842391655,-0.3500591315664431,-0.9313808177989312,-1.6024896155166324,-0.7802738640766995
10909,1948,2,3,92344.0,0,0,2014-01-15,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,3,11,0,Graduation,78,1899,1,1.602166724989591,-1.3851841641206832,1.7365094014533338,2.1477659986698217,2.977444607127203,-1.1268135406193858
3769,1972,4,5,51381.5,1,0,2014-03-02,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,PhD,54,42,1,-0.0342147215116156,-1.1089027881838738,-0.266596390245652,-0.936363256013282,-0.7529066285310448,-1.0799199633893635
8702,1976,0,5,26907.0,1,1,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,3,11,0,2n Cycle,50,22,1,-1.0119289165044452,-1.350648992128582,-0.6004473555288163,-0.9695795107756201,-1.539462746428643,-1.3249201611541768
4791,1980,2,5,44964.0,1,1,2012-12-16,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,Graduation,46,41,1,-0.2905828126418321,-0.48726969232605255,-0.9342983208119806,-0.9380240687513989,-1.0897606051081328,-0.6337369255834864
2963,1979,2,5,75507.0,0,0,2014-05-02,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,Graduation,47,1440,1,0.929557523531164,0.2379689195080722,-0.8508355794911895,1.3854529518741594,1.3621966123370335,-0.1345688092798914
8216,1972,3,3,53761.0,1,1,2013-10-11,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,3,11,0,Master,54,325,1,0.06084221231687682,-1.4542545081048857,-0.266596390245652,-0.4663532511261962,-0.37670609000299077,-1.4457420180292972
8140,1973,2,5,22682.0,1,0,2013-10-03,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,3,11,0,Graduation,53,95,1,-1.180710402289434,0.06529305954756628,-0.3500591315664431,-0.8483401808930856,-1.4760194422152566,0.10716502922818183
10146,1972,4,5,38887.0,1,0,2014-03-02,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,PhD,54,42,1,-0.5333485142076015,-1.1089027881838738,-0.266596390245652,-0.936363256013282,-1.0958283959135302,-1.043593770278296
5289,1975,0,4,41658.0,1,1,2012-11-09,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,3,11,0,2n Cycle,51,72,1,-0.42265182850104455,-0.6599455522865585,-0.5169846142080252,-0.8865388738697746,-1.04095033610807,-0.6864644552410112
2587,1972,4,3,29791.0,1,0,2014-05-15,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,3,11,0,PhD,54,20,1,-0.8967180750834021,-0.970762100215469,-0.266596390245652,-0.9729011362518539,-1.3671237616211829,-0.8821461664105155
4405,1956,3,3,63915.0,0,2,2013-07-30,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,3,11,0,Master,70,789,1,0.46647705413007795,-1.6269303680653915,1.0688074708870052,0.30426385936005046,0.767964986918798,-1.3434094396274054
8663,1974,2,2,39996.0,1,1,2014-05-22,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0,Graduation,52,15,1,-0.48904587095658325,1.2394889072790063,-0.43352187288723415,-0.9812051999424385,-1.0860382006682427,1.1729540807046772
2589,1972,2,2,26759.0,1,0,2014-02-07,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,3,11,0,Graduation,54,59,1,-1.017841262042002,0.5487854674369828,-0.266596390245652,-0.9081294394652945,-1.3720087008665403,0.5853194594374299
3421,1968,3,2,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,Master,58,908,1,0.4635208813612995,0.5142502954448817,0.06725457503751228,0.5019005751959629,0.6879308558032736,0.44998551578281437
10490,1969,4,3,51039.0,1,1,2012-12-10,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,3,11,0,PhD,57,417,1,-0.04789700763738095,-1.3161138201364808,-0.016208166283278792,-0.31355847921944036,-0.27954895189975265,-1.2494802448625415
4094,1961,2,3,60544.0,1,1,2012-08-25,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,Graduation,65,289,1,0.33181140002801957,1.4812351112237145,0.6514937642830498,-0.5261425096984049,0.07418525311961054,1.5976665390707145
9958,1972,2,3,65685.0,0,1,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0,Graduation,54,769,1,0.537185510896807,0.16889857552386983,-0.266596390245652,0.2710476045977122,0.487344083386522,0.03993316302221601
2534,1953,2,3,37716.0,0,1,2014-04-21,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,3,11,0,Graduation,73,188,1,-0.5801279508594884,-1.557860024081189,1.3191956948493784,-0.693884596248213,-0.5612412268426362,-1.0803192759990858
4188,1957,2,4,36864.0,0,1,2012-08-13,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,3,11,1,Graduation,69,354,1,-0.6141638859811003,0.13436340353176865,0.9853447295662141,-0.4181896817208058,-0.44619261570366947,0.44966706259863753
6613,1970,3,3,44511.0,1,0,2012-10-12,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,3,11,0,Master,56,727,1,-0.30867938378043563,-0.3491290043576479,-0.09967090760406987,0.20129346959680197,-0.10940659944870176,-0.35038252830315497
10827,1967,4,3,36947.0,1,1,2012-08-07,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,3,11,0,PhD,59,146,1,-0.6108481786863893,-0.0037772844366360664,0.15071731635830335,-0.7636387312491232,-0.898379876438793,0.12252631734096224
5491,1951,3,5,47352.0,0,1,2013-04-11,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,3,11,0,Master,75,319,1,-0.19518631842773673,0.7214613273974887,1.4861211774909606,-0.4763181275548976,-0.05421027048244916,1.1155332985233146
8402,1953,3,3,67087.0,0,1,2013-12-17,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,3,11,0,Master,73,794,1,0.5931930003809618,-0.31459383236554667,1.3191956948493784,0.312567923050635,0.9554975968394742,-0.026151053528082203
8783,1950,2,3,57045.0,0,1,2012-09-08,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,3,11,0,Graduation,76,454,1,0.19203236600158755,-0.31459383236554667,1.5695839188117515,-0.25210840790911465,0.36210656679923636,0.09900016615515679
10010,1953,4,2,36957.0,1,1,2012-09-06,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,3,11,1,PhD,73,152,1,-0.6104486958797976,-0.21098831638924315,1.3191956948493784,-0.7536738548204217,-0.5921166532282319,0.22140523857167366
618,1977,4,3,69389.0,0,1,2012-09-28,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,3,11,0,PhD,49,797,1,0.6851539424583686,-1.1089027881838738,-0.6839100968496074,0.3175503612649857,0.4830577317169073,-1.3098759015256207
9121,1972,2,3,80134.0,1,0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,Graduation,54,1690,1,1.1143982181411385,-0.31459383236554667,-0.266596390245652,1.800656136403387,1.910186874245017,-0.5537954636650715
361,1969,3,3,43142.0,1,1,2014-02-18,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,Master,57,20,1,-0.36336858000283784,1.204953735286905,-0.016208166283278792,-0.9729011362518539,-0.8863005101822534,1.2368457080435609
4310,1944,2,3,80589.0,0,0,2014-01-22,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,3,11,1,Graduation,82,1428,1,1.1325746858410604,-0.8326214122470643,2.070360366736498,1.3655231990167565,2.2237284645293225,-0.43128941721504643
2678,1990,2,4,34412.0,1,0,2013-02-13,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,3,11,0,Graduation,36,209,1,-0.7121170701573825,0.44517995146067924,-1.7689257340198914,-0.6590075287477578,-1.3861416325653348,0.06501766112843158
6376,1979,2,4,57537.0,1,0,2013-06-10,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,3,11,0,Graduation,47,545,1,0.21168692008589865,1.170418563294804,-0.8508355794911895,-0.10097444874047579,-0.11783547032240357,0.899002848193061
524,1966,1,5,22634.0,0,0,2013-01-16,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,Basic,60,96,1,-1.1826279197610738,-0.07284762842083842,0.23418005767909442,-0.8466793681549687,-1.3273768767704304,0.12371195266469336
10341,1948,2,5,51315.0,0,0,2014-02-23,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,3,11,0,Graduation,78,222,1,-0.03687128217545033,-0.14191797240504078,1.7365094014533338,-0.637416963152238,-0.00910763771471749,0.3463018956678846
5654,1972,2,3,36026.0,2,1,2014-03-16,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,3,11,0,Graduation,54,61,1,-0.6476405451734838,-0.5218048643181538,-0.266596390245652,-0.9048078139890606,-1.139658717105652,-0.4720752888885683
4098,1973,2,3,24639.0,1,1,2014-01-28,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,3,11,0,Graduation,53,44,1,-1.1025316170394404,-1.5923951960732903,-0.3500591315664431,-0.9330416305370481,-1.5172812122364554,-1.4889862661073707
5824,1972,4,5,34578.0,2,1,2014-04-11,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,PhD,54,8,1,-0.7054856555679604,-1.6614655400574927,-0.266596390245652,-0.9928308891092569,-1.2648955010618694,-1.559624233891201
7000,1972,0,4,65704.0,0,0,2013-10-13,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,3,11,0,2n Cycle,54,817,1,0.5379445282293311,-1.0743676161917726,-0.266596390245652,0.35076661602732395,0.5137700343939595,-1.1610631324629237
2561,1966,2,4,63810.0,0,1,2012-11-11,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,3,11,0,Graduation,60,1371,1,0.46228248466086524,-0.14191797240504078,0.23418005767909442,1.2708568729440926,1.2370679802208595,-0.18213426754381132
5229,1969,4,5,54132.0,0,1,2014-02-16,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,PhD,57,42,1,0.07566302444142849,1.1013482193106017,-0.016208166283278792,-0.936363256013282,-0.5622407402434109,1.1031258719769614
4086,1959,2,3,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,Graduation,67,60,1,-1.340183938680836,0.9632075313421969,0.818419246924632,-0.9064686267271775,-1.3007435923406698,1.2850260014473034
2428,1970,2,3,28164.0,1,0,2013-05-04,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,Graduation,56,78,1,-0.9617139277158698,-0.9016917562312667,-0.09967090760406987,-0.8765739974410731,-1.3014770083850111,-0.7736939795417495
8254,1974,4,3,34596.0,1,0,2013-04-13,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,PhD,52,23,1,-0.7047665865160954,-0.03831245642873724,-0.43352187288723415,-0.9679186980375032,-1.2541710015449874,-0.04176733811554172
2836,1972,4,3,43269.0,1,0,2013-09-16,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,PhD,54,19,1,-0.3582951483591234,0.4106447794685781,-0.266596390245652,-0.9745619489899708,-0.9670541970623798,0.40813551002965903
8418,1958,0,4,38741.0,1,1,2014-03-30,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2n Cycle,68,61,1,-0.5391809631838402,0.37610960747647687,0.901881988245423,-0.9048078139890606,-0.7408869082314655,0.6830010411727662
1362,1972,2,4,31907.0,0,0,2013-03-04,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,3,11,0,Graduation,54,449,1,-0.8121875132086006,0.8941371873579945,-0.266596390245652,-0.2604124715996992,-0.7836809265245859,0.8660926996868018
7152,1983,3,3,27100.0,1,0,2013-04-05,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,3,11,0,Master,43,37,1,-1.0042188983372256,0.5142502954448817,-1.1846865447743538,-0.9446673197038665,-1.6270052424693284,0.31832646016769073
10033,1973,0,2,31163.0,1,0,2014-02-13,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,2n Cycle,53,38,1,-0.8419090340190223,0.16889857552386983,-0.3500591315664431,-0.9430065069657496,-1.3050985593213964,0.18756025271956422
9349,1985,2,3,92533.0,0,0,2013-12-19,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,3,11,0,Graduation,41,1131,1,1.609716950034174,1.204953735286905,-1.351612027415936,0.8722618157960339,1.37313822100728,0.6474022222404985
274,1973,2,4,34853.0,1,1,2013-12-23,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,Graduation,53,34,1,-0.694499878386689,0.8941371873579945,-0.3500591315664431,-0.9496497579182173,-1.1919057350310014,0.8751284998607217
3388,1967,2,2,70844.0,1,1,2013-10-30,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,3,11,0,Graduation,59,294,1,0.7432786908174593,-1.143437960175975,0.15071731635830335,-0.5178384460078204,0.17282116088134203,-1.0866483832822038
922,1979,0,3,31086.0,1,1,2013-05-04,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,3,11,0,2n Cycle,47,48,1,-0.8449850516297783,1.0322778753263993,-0.8508355794911895,-0.9263983795845805,-1.4066523153017505,0.889613771565462
8588,1961,2,3,60544.0,1,1,2012-08-25,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,Graduation,65,289,1,0.33181140002801957,1.4812351112237145,0.6514937642830498,-0.5261425096984049,0.07418525311961054,1.5976665390707145
2518,1986,0,5,20491.0,0,0,2013-01-25,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,3,11,0,2n Cycle,40,30,1,-1.2682370852136728,-1.143437960175975,-1.4350747687367271,-0.9562930088706849,-1.9189417772586836,-1.3210949263871252
574,1964,2,3,42523.0,0,0,2014-04-23,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,3,11,0,Graduation,62,125,1,-0.38809656573086343,1.6193757991921194,0.4011055403206766,-0.7985157987495783,-0.6671103855214794,1.7343445905527188
3220,1983,2,3,39922.0,1,0,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0,Graduation,43,156,1,-0.49200204372536177,-0.6599455522865585,-1.1846865447743538,-0.7470306038679541,-1.1676665203844705,-0.8600878964696181
5967,1952,2,5,33402.0,1,1,2013-07-18,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,Graduation,74,70,1,-0.7524648336231431,0.37610960747647687,1.4026584361701695,-0.8898604993460084,-0.7470313309572472,0.8257690298282849
1183,1949,3,3,36408.0,1,1,2013-09-21,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,3,11,0,Master,77,22,1,-0.6323803019616813,-1.3161138201364808,1.6530466601325426,-0.9695795107756201,-0.6917793596009044,-0.7429028988742156
6856,1979,2,5,21645.0,1,0,2012-09-03,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,3,11,1,Graduation,47,65,1,-1.222136769332992,0.8941371873579945,-0.8508355794911895,-0.898164563036593,-1.6497510496229117,0.7825294409795659
4530,1948,3,6,78427.0,0,0,2012-10-24,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,3,11,1,Master,78,1930,1,1.0462065030559373,-0.4527345203339514,1.7365094014533338,2.199251193551446,2.6515079372439856,-0.19193401450529488
1553,1946,2,5,82657.0,0,0,2013-09-27,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,3,11,0,Graduation,80,2283,1,1.2151877302442218,0.7559964993895899,1.9034348840949158,2.785518090106715,3.2359395207838113,0.9685359028840442
4682,1958,2,3,51876.0,0,0,2013-10-15,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,3,11,0,Graduation,68,310,1,-0.014460296725656574,1.34309442325531,0.901881988245423,-0.4912654421979498,-0.07806656365731286,1.552004492287724
8204,1971,0,3,78041.0,0,0,2012-12-16,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,3,11,0,2n Cycle,55,1319,1,1.030786466721498,1.5157702832158158,-0.18313364892486095,1.184494610562013,1.498080260552221,1.269877546895782
5221,1957,2,3,52852.0,0,1,2012-12-01,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,3,11,0,Graduation,69,879,1,0.024529225197692284,1.5157702832158158,0.9853447295662141,0.4537370057905724,0.6151450572700984,1.68328417353871
1232,1982,4,5,70038.0,0,0,2013-10-25,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,3,11,0,PhD,44,1244,1,0.7110803766061692,0.16889857552386983,-1.1012238034535626,1.0599336552032448,0.9246704482117918,-0.23078681884420785
1927,1973,0,5,69401.0,0,1,2014-03-23,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,3,11,0,2n Cycle,53,690,1,0.6856333218262787,-0.2800586603734455,-0.3500591315664431,0.13984339828647627,0.4684880817325202,-0.41685092527622447
5788,1972,2,5,46053.0,1,0,2013-02-17,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,3,11,0,Graduation,54,209,1,-0.24707913500399714,-0.1073828004129396,-0.266596390245652,-0.6590075287477578,-0.6883981841219889,-0.11630585937040389
6652,1965,2,3,77343.0,0,0,2014-06-09,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,3,11,0,Graduation,61,1134,1,1.0029025668213982,-0.7290158962707608,0.3176427989998855,0.8772442540103846,1.3499981728478114,-0.7428717749742317
6246,1953,2,4,73892.0,0,0,2013-11-13,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,3,11,1,Graduation,73,1507,1,0.8650410502666062,-0.31459383236554667,1.3191956948493784,1.4967274053279924,1.9452441473174864,-0.11285343837303952
5975,1967,4,4,40304.0,1,0,2013-09-30,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,3,11,0,PhD,59,57,1,-0.47674180051355924,1.1358833913027029,0.15071731635830335,-0.9114510649415283,-0.8806688615768068,1.2178523118339621
6875,1965,4,5,32727.0,0,0,2012-08-28,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,3,11,0,PhD,61,529,1,-0.7794299230680821,-0.38366417634974903,0.3176427989998855,-0.12754745255034636,-0.5480527569886678,-0.2240314922831255
4399,1969,2,5,68695.0,0,0,2014-06-25,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,3,11,0,Graduation,57,1091,1,0.6574298356809054,-1.5923951960732903,-0.016208166283278792,0.8058293062713575,0.9578343137213284,-1.6299449413246785
4042,1971,2,2,43300.0,0,1,2012-10-13,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,3,11,1,Graduation,55,180,1,-0.35705675165868916,1.3085592512632087,-0.18313364892486095,-0.7071710981531483,-0.742844308150232,1.2783760217007023
2157,1972,2,5,26290.0,1,1,2013-01-12,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,3,11,0,Graduation,54,77,1,-1.0365770056711523,-0.0037772844366360664,-0.266596390245652,-0.87823481017919,-1.3771216735971026,0.05324428372870343
10133,1970,2,4,93790.0,0,0,2014-02-12,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,3,11,1,Graduation,56,2349,1,1.6599319388227491,-1.143437960175975,-0.09967090760406987,2.895131730822431,3.0517991943811795,-1.4102754902668728
2525,1974,4,3,38410.0,0,0,2012-09-14,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,3,11,1,PhD,52,534,1,-0.5524038440820251,0.5487854674369828,-0.43352187288723415,-0.11924338885976181,-0.5607120488949517,0.46416838854464837
8233,1950,3,6,64866.0,0,1,2014-01-26,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,3,11,0,Master,76,556,1,0.5044678690369476,-1.3851841641206832,1.5695839188117515,-0.08270550862118978,0.6673895003526379,-0.9635758900402537
9483,1959,2,5,57957.0,0,1,2013-08-19,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,3,11,0,Graduation,67,637,1,0.22846519796274958,-0.8671565842391655,0.818419246924632,0.05182032316628,0.38533906185953926,-0.644711255196703
2945,1955,4,5,46015.0,1,1,2014-04-13,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,3,11,0,PhD,71,46,1,-0.24859716966904558,-0.8326214122470643,1.1522702122077961,-0.9297200050608143,-0.5203833578478135,-0.4358960387799091
10403,1978,2,5,16531.0,1,0,2014-06-18,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,3,11,0,Graduation,48,44,1,-1.4264322766239819,-0.21098831638924315,-0.7673728381703985,-0.9330416305370481,-1.8170750634642259,-0.24278168542505696
5074,1986,3,3,28072.0,1,0,2013-07-08,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,Master,40,47,1,-0.9653891695365133,-1.350648992128582,-1.4350747687367271,-0.9280591923226974,-1.6964218568200449,-1.5441372599523335
